"CodeNum","ProcCode","Descript","AbbrDesc","ProcTime","ProcCat","TreatArea","NoBillIns","IsProsth","DefaultNote","IsHygiene","GTypeNum","AlternateCode1","MedicalCode","IsTaxed","PaintType","GraphicColor","LaymanTerm","IsCanadianLab","PreExisting","BaseUnits","SubstitutionCode","SubstOnlyIf","DateTStamp","IsMultiVisit","DrugNDC","RevenueCodeDefault","ProvNumDefault","CanadaTimeUnits","IsRadiology","DefaultClaimNote","DefaultTPNote","BypassGlobalLock","TaxCode"
293,"tmp293","Implnt/abut supp fxd DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImpAbtCEd","/X/",260,2,0,0,"",0,0,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
294,"tmp294","Implnt/abut supp fxd DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImpAbtPEd","/X/",260,2,0,0,"",0,0,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
295,"tmp295","Implant maintenance  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImpltMtPr","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
810,"tmp810","Recurring caries/sur DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RecCaries","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
296,"tmp296","Repair implant sup p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ReprImplt","/X/",80,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
297,"tmp297","Repair implant abutm DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RepImAbt","/X/",81,2,0,0,"",0,0,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
298,"tmp298","Implant removal, by  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImpltRemv","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
299,"tmp299","Unspecified implant  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","UnspcImpl","/X/",80,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
300,"tmp300","Pontic-cast high nob DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcCtHNM","/XX/",81,2,0,1,"",0,12,"","",0,9,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
301,"tmp301","Pontic-cast predomin DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcCtPdB","/X/",81,2,0,1,"",0,12,"","",0,9,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
302,"tmp302","Pontic-cast noble me DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcCtNM","/X/",81,2,0,1,"",0,12,"","",0,9,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
303,"tmp303","Pontic-porcelain fus DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcPrFHN","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
304,"tmp304","Pontic-porcelain fus DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcPrFBs","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
305,"tmp305","Pontic-porcelain fus DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcPrFNb","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
306,"tmp306","Pontic-porcelain/cer DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcPrCer","/X/",81,2,0,1,"",0,13,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
307,"tmp307","Pontic-resin w/ high DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcRsHNM","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
308,"tmp308","Pontic-resin w/ pred DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcRsPdB","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
309,"tmp309","Pontic-resin with no DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcRsNM","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
310,"tmp310","Provisional pontic DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ProvPntc","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
311,"tmp311","Retainer-cast for re DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RetCast","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
312,"tmp312","Ret-porc/cer-resin b DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RetPorc","/X/",81,2,0,1,"",0,13,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
313,"tmp313","Inlay-porcelain/cera DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlPrCr2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
314,"tmp314","Inlay-porcelain/cera DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InPrCr3+s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
315,"tmp315","Inlay-cast high nobl DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlHiNb2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
316,"tmp316","Inlay-cast high nob  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InHiNb3+s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
317,"tmp317","Inlay-cast predomnt  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlBase2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
318,"tmp318","Inlay-cast predomnt  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InBase3+s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
319,"tmp319","Inlay-cast noble met DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlNobl2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
320,"tmp320","Inlay-cast noble met DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InNobl3+s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
321,"tmp321","Onlay-porcelain/cera DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlPrCr2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
322,"tmp322","Onlay-porcelain/cera DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnPrCr3+s","/X/",81,1,0,1,"",0,0,"","",0,6,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
323,"tmp323","Onlay-cast high nobl DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlHiNb2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
324,"tmp324","Onlay-cast high nob  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnHiNb3+s","/X/",81,1,0,1,"",0,0,"","",0,6,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
325,"tmp325","Onlay-cast predomnt  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlBase2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
326,"tmp326","Onlay-cast predomnt  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnBase3+s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
327,"tmp327","Onlay-cast noble met DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlNobl2s","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
328,"tmp328","Onlay-cast noble met DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnNobl3+s","/X/",81,1,0,1,"",0,0,"","",0,6,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
329,"tmp329","Crown-resin w/high n DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnRsHN","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
330,"tmp330","Crown-resin w/predom DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnRsBM","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
331,"tmp331","Crown-resin with nob DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnRsNM","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
332,"tmp332","Crown-porcelain/cera DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnPorCer","/X/",81,2,0,1,"",0,13,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
333,"tmp333","Crown-porcelain fuse DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnPorFHn","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
334,"tmp334","Crown-porcelain fuse DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnPorFBa","/XXXXXXX/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
335,"tmp335","Crown-porcelain fuse DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnPorFNb","/X/",81,2,0,1,"",0,21,"","",0,10,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
336,"tmp336","Crown-3/4 cast high  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Crn3/4HiN","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
337,"tmp337","Crown-3/4 cast most  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cn3/4CsBs","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
338,"tmp338","Crown-3/4 cast noble DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RtCn3/4Nb","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
339,"tmp339","Crown-3/4 porcelain/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RtCn3/4Pr","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
340,"tmp340","Retainer crn-full ca DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RtCrnFCHn","/X/",81,2,0,1,"",0,12,"","",0,9,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
341,"tmp341","Retainer crn-full ca DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RtCrnFCBs","/X/",81,2,0,1,"",0,12,"","",0,9,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
342,"tmp342","Retainer crn-full ca DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RtCrnFCNm","/X/",81,2,0,1,"",0,12,"","",0,9,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
343,"tmp343","Provisional retainer DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrvRetCrn","/X/",81,2,0,1,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
794,"tmp794","Impacted - Mesial DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ImpactedM","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
344,"tmp344","Connector bar DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ConectBar","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
345,"tmp345","Recement/bnd fxd par DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RcmntPrtl","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
346,"tmp346","Stress breaker DESCRIPTION NOT INCLUDED IN TEST CONVERSION","StressBrk","/X/",81,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
347,"tmp347","Precision attachment DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrecAttac","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
348,"tmp348","Cast post/core, + br DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CstPtCr+B","/X/",260,3,0,0,"",0,5,"","",0,4,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
818,"tmp818","Periapical abscess DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrpclAbs","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
349,"tmp349","Cast post/part of br DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CstPtBrRt","/X/",81,3,0,0,"",0,5,"","",0,4,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
350,"tmp350","Prefab post/core+ br DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrfbPtC+B","/X/",260,3,0,0,"",0,5,"","",0,4,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
351,"tmp351","Core buildup for ret DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrBldRtIP","/X/",260,3,0,0,"",0,5,"","",0,4,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
352,"tmp352","Coping-metal DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CopngMetl","/XXX/",260,2,0,0,"",0,5,"","",0,4,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
353,"tmp353","Each add'l cast post DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CstPtAdd","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
354,"tmp354","Each + prefab post-s DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrfbPstAd","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
355,"tmp355","Bridge Repair, Mater DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BridgeRep","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
356,"tmp356","Pediatric part'l den DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PedPrtDen","/X/",81,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
357,"tmp357","Unspec fixed prosth  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","UnspcFxPr","/X/",81,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
358,"tmp358","Extraction crnl remn DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Prim t","/X/",82,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
359,"tmp359","Extract,erupted th/e DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Simp.ext","/X/",82,2,0,0,"",0,1,"","",0,1,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
360,"tmp360","Extract, erupted th, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","surg.ext","/XXXX/",82,2,0,0,"",0,1,"","",0,1,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
828,"tmp828","Amalgam-4+ surface,  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Amalg4Pri","",75,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
361,"tmp361","Extraction-impacted/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Ext.SfT","/XXX/",82,2,0,0,"",0,1,"","",0,1,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
362,"tmp362","Extraction-impacted/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExtImpPtB","/XXXX/",82,2,0,0,"",0,1,"","",0,1,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
363,"tmp363","Extraction-impacted/ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExtImpCmB","/XXXXX/",82,2,0,0,"",0,1,"","",0,1,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
364,"tmp364","Remov impact-comp bo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmvImpCmB","/X/",82,2,0,0,"",0,1,"","",0,1,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
365,"tmp365","Removal residual too DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmResThRt","/X/",82,2,0,0,"",0,1,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
366,"tmp366","Oroantral fistula cl DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OrlAntFsC","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
367,"tmp367","Prim closure sinus p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ClsSinPrf","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
368,"tmp368","Reimplantation/stabi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ReimpStab","/X/",82,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
817,"tmp817","Unerupted tooth DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Unerupted","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
369,"tmp369","Tooth transplantatio DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ThTrnspln","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
370,"tmp370","Exposure of an uneru DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExpImpUer","/X/",82,2,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
599,"tmp599","Device for impacted  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DvcErupTh","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
371,"tmp371","Expos impact/unerupt DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExpImpAdE","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
372,"tmp372","Mobiliz erupt/malpos DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MobErMpTh","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
373,"tmp373","Incisional biop oral DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BpsyOrTsH","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
374,"tmp374","Incisional biop oral DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BpsyOrTsS","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
375,"tmp375","Exfoliative cytologi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CytSmpCol","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
376,"tmp376","Surgical reposition  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SrgRepsTh","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
377,"tmp377","T/SC Fiberotomy, B/R DESCRIPTION NOT INCLUDED IN TEST CONVERSION","TnsptlFbr","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
378,"tmp378","Alveoloplasty w/ext  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AlvplsyEx","/XXX/",82,4,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
816,"tmp816","Open contact - Dista DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OpenCntD","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
379,"tmp379","Alveoloplasty w/o ex DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Alvplsty","/XXXX/",82,4,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
380,"tmp380","Vestibuloplasty-ridg DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Vstbplsy2","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
381,"tmp381","Vestiplasty-ridge ex DESCRIPTION NOT INCLUDED IN TEST CONVERSION","VstplstyI","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
815,"tmp815","Open contact - Mesia DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OpenCntM","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
382,"tmp382","Excision benign lesi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RadExDm<=","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
383,"tmp383","Excision benign lesi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExBnLs>","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
384,"tmp384","Excision benign lesi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExBnLsCmp","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
385,"tmp385","Excision malig lesio DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExMtLs<=","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
386,"tmp386","Excision malig lesio DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExMtLs>","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
387,"tmp387","Excision malig lesio DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExMtLsCmp","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
388,"tmp388","Destruct lesion-phys DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DstrLsPhC","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
389,"tmp389","Ex malig tumor-diam  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExMlTmD<=","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
390,"tmp390","Ex malig tumor-diam  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ExMlTmD>","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
391,"tmp391","Rem benign odont-dia DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RmOdCyD<=","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,1,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
